timestamp,epoch,glacier,subset,loss,point_annual_error,point_annual_mse,point_annual_n,point_summer_error,point_summer_mse,point_summer_n,point_winter_error,point_winter_mse,point_winter_n,reg_ti,total_annual_error,total_annual_mse,total_annual_n,total_summer_error,total_summer_mse,total_summer_n,total_winter_error,total_winter_mse,total_winter_n
2025-12-11 13:43:56.567514,28,Schwarzberg,train,0.27913645,5.29258,0.1528089,34.635284,0,,0,0,,0,0.067222975,5.0967765,0.28315425,18,2.9092777,0.16162653,18,2.6327677,0.14626487,18
2025-12-11 13:43:56.618831,28,Schwarzberg,val,1.0482746,11.2527,0.75018,15.0,0,,0,0,,0,0.06679904,5.573154,0.928859,6,1.1271491,0.28178728,4,4.409239,1.1023097,4
2025-12-11 13:43:57.140480,29,Schwarzberg,train,0.28073746,5.341897,0.1542328,34.635284,0,,0,0,,0,0.06679904,5.1662803,0.2870156,18,2.943868,0.16354822,18,2.6368632,0.1464924,18
2025-12-11 13:43:57.193809,29,Schwarzberg,val,1.0470043,11.246419,0.7497613,15.0,0,,0,0,,0,0.065971956,5.5790825,0.9298471,6,1.125511,0.28137776,4,4.4059453,1.1014863,4
2025-12-11 13:43:57.704809,30,Schwarzberg,train,0.27999204,5.3411946,0.15421252,34.635284,0,,0,0,,0,0.065971956,5.176111,0.28756174,18,2.9538164,0.16410092,18,2.6354313,0.14641285,18
2025-12-11 13:43:57.755626,30,Schwarzberg,val,1.03681,11.126613,0.7417742,15.0,0,,0,0,,0,0.064793594,5.541339,0.9235565,6,1.1240749,0.28101873,4,4.3913894,1.0978473,4
2025-12-11 13:43:58.263165,31,Schwarzberg,train,0.2771337,5.2952147,0.15288498,34.635284,0,,0,0,,0,0.064793594,5.131715,0.28509527,18,2.9411893,0.16339941,18,2.629017,0.1460565,18
2025-12-11 13:43:58.315845,31,Schwarzberg,val,1.0189883,10.909885,0.72732574,15.0,0,,0,0,,0,0.06332063,5.4656544,0.91094244,6,1.122955,0.28073874,4,4.366954,1.0917385,4
2025-12-11 13:43:58.841068,32,Schwarzberg,train,0.27255127,5.213299,0.15051988,34.635284,0,,0,0,,0,0.06332063,5.0405064,0.28002813,18,2.9091403,0.1616189,18,2.6182878,0.14546044,18
2025-12-11 13:43:58.894819,32,Schwarzberg,val,0.9949891,10.614881,0.70765877,15.0,0,,0,0,,0,0.061612602,5.358445,0.8930742,6,1.1223735,0.28059337,4,4.334037,1.0835092,4
2025-12-11 13:43:59.405323,33,Schwarzberg,train,0.26672384,5.107454,0.14746389,34.635284,0,,0,0,,0,0.061612602,4.911072,0.2728373,18,2.861475,0.15897083,18,2.60398,0.14466555,18
2025-12-11 13:43:59.457945,33,Schwarzberg,val,0.96631205,10.260916,0.6840611,15.0,0,,0,0,,0,0.059728175,5.226397,0.8710662,6,1.1225935,0.28064838,4,4.2940516,1.0735129,4
2025-12-11 13:43:59.969699,34,Schwarzberg,train,0.26015788,4.990529,0.144088,34.635284,0,,0,0,,0,0.059728175,4.752399,0.26402217,18,2.8022635,0.15568131,18,2.5868406,0.14371337,18
2025-12-11 13:44:00.022107,34,Schwarzberg,val,0.9344173,9.86678,0.6577854,15.0,0,,0,0,,0,0.05772174,5.0761385,0.8460231,6,1.1238426,0.28096065,4,4.2484713,1.0621178,4
2025-12-11 13:44:00.534624,35,Schwarzberg,train,0.25333712,4.8747873,0.14074628,34.635284,0,,0,0,,0,0.05772174,4.573368,0.254076,18,2.7355149,0.15197305,18,2.5675533,0.14264186,18
2025-12-11 13:44:00.586005,35,Schwarzberg,val,0.900661,9.449942,0.6299961,15.0,0,,0,0,,0,0.055642158,4.913837,0.8189728,6,1.1262373,0.28155932,4,4.1987805,1.0496951,4
2025-12-11 13:44:01.099691,36,Schwarzberg,train,0.24668807,4.770834,0.1377449,34.635284,0,,0,0,,0,0.055642158,4.38243,0.24346834,18,2.6649208,0.14805116,18,2.546833,0.14149073,18
2025-12-11 13:44:01.151778,36,Schwarzberg,val,0.8662335,9.025705,0.6017137,15.0,0,,0,0,,0,0.053533074,4.7449183,0.79081976,6,1.1298151,0.28245378,4,4.1463757,1.0365939,4
2025-12-11 13:44:01.670366,37,Schwarzberg,train,0.24055412,4.6868887,0.13532121,34.635284,0,,0,0,,0,0.053533074,4.186947,0.23260815,18,2.5936098,0.14408943,18,2.5254135,0.14030075,18
2025-12-11 13:44:01.722518,37,Schwarzberg,val,0.8321644,8.60721,0.57381403,15.0,0,,0,0,,0,0.051432848,4.574459,0.76240987,6,1.1346062,0.28365156,4,4.092456,1.023114,4
