timestamp,epoch,glacier,subset,loss,total_annual_error,total_annual_n,total_annual_mse,point_annual_error,point_annual_n,point_annual_mse,total_winter_error,total_winter_n,total_winter_mse,point_winter_error,point_winter_n,point_winter_mse,total_summer_error,total_summer_n,total_summer_mse,point_summer_error,point_summer_n,point_summer_mse,reg_ti_corr_acc,reg_ti_corr_n,reg_ti_corr,reg_ti
2025-11-24 16:38:33.696130,2,Tungnaarjokull,train,14.573835,64.61551,28.0,2.3076968,342.09366,44.60918,7.6686826,1.0050671,19.0,0.05289827,18.60422,61.96137,0.30025515,50.247158,20.0,2.512358,383.2469,64.79501,5.914759,6.0768194,30.0,0.20256066,0.00028160497
2025-11-24 16:40:43.748116,2,Nordenskioeldbreen,train,2.0497336,5.704676,13.0,0.43882126,100.230095,90.0,1.1136677,0.26491562,13.0,0.020378126,6.3216166,86.52905,0.07305773,3.7425869,13.0,0.2878913,55.970345,83.59117,0.6695725,2.9611263,25.0,0.11844505,0.00028160497
2025-11-24 16:45:01.263184,2,Koldukvislarj,train,10.446787,81.320145,30.0,2.7106717,647.0698,124.05041,5.2161846,0.9246966,21.0,0.044033173,24.477543,130.0806,0.18817213,68.36479,22.0,3.1074905,574.44696,131.4699,4.369418,2.5953205,30.0,0.08651069,0.00028160497
2025-11-24 16:49:25.279451,2,Hofsjoekull E,train,7.8393574,24.10723,30.0,0.8035743,447.33966,126.62928,3.5326717,7.59073,30.0,0.25302434,86.106285,133.44992,0.645233,51.210575,30.0,1.7070192,430.02026,130.62196,3.2920976,2.781343,30.0,0.09271144,0.00028160497
2025-11-24 16:53:31.083859,2,Eyjabakkajokull,train,7.433878,52.08669,27.0,1.9291366,273.70663,77.28858,3.5413592,2.5695972,19.0,0.13524196,34.80977,84.920746,0.4099089,52.403526,20.0,2.6201763,253.64299,87.04567,2.913907,2.9989576,30.0,0.09996526,0.00028160497
2025-11-24 16:57:14.881348,2,Corbassiere,train,1.8488326,13.156866,28.0,0.4698881,292.5276,177.60979,1.647024,0.599661,22.0,0.02725732,0.0,0.0,,14.674482,22.0,0.66702193,0.0,0.0,,2.5533059,30.0,0.0851102,0.00028160497
2025-11-24 17:00:41.818209,2,Rhone,train,1.8696281,3.3021834,18.0,0.18345463,236.32663,191.19017,1.2360816,7.0169744,18.0,0.38983193,3175.4077,6514.338,0.48744902,3.0872362,18.0,0.17151313,0.0,0.0,,2.1400762,30.0,0.071335874,0.00028160497
2025-11-24 17:02:25.078515,2,Svelgjabreen,train,4.3073463,20.002825,10.0,2.0002825,111.781044,52.0,2.1496356,8.023399,10.0,0.80234,43.316498,51.0,0.8493431,4.07974,10.0,0.407974,47.378067,53.0,0.8939258,2.1413183,23.0,0.0931008,0.00028160497
2025-11-24 17:04:30.377335,2,Blomstoelskardsbreen,train,3.9900863,18.233372,10.0,1.8233372,113.37674,56.0,2.0245848,9.207082,10.0,0.9207082,52.72749,54.0,0.976435,3.3172886,10.0,0.33172888,33.8205,56.0,0.6039375,1.7772126,23.0,0.07727011,0.00028160497
2025-11-24 17:05:50.207215,2,Werenskioldbreen,train,4.804079,9.459556,5.0,1.8919111,35.237762,20.0,1.7618881,0.06254009,3.0,0.020846698,0.39524186,13.0,0.030403221,4.93701,3.0,1.6456699,28.15829,11.0,2.5598447,2.6829228,28.0,0.095818676,0.00028160497
