timestamp,epoch,glacier,subset,loss,total_annual_error,total_annual_n,total_annual_mse,point_annual_error,point_annual_n,point_annual_mse,total_winter_error,total_winter_n,total_winter_mse,point_winter_error,point_winter_n,point_winter_mse,total_summer_error,total_summer_n,total_summer_mse,point_summer_error,point_summer_n,point_summer_mse,reg_ti
2025-11-16 03:45:02.557530,40,Koldukvislarj,train,13.022422,79.073494,30,2.6357832,665.87445,124.05041,5.3677735,1.0618575,21,0.050564643,24.387873,130.0806,0.18748279,68.53601,22,3.1152732,600.17535,131.4699,4.5651164,0.0012386757
2025-11-16 03:45:22.633949,40,Hofsjoekull E,train,8.797454,24.148697,30,0.8049566,439.5338,126.62928,3.4710283,7.8865213,30,0.26288405,87.680145,133.44992,0.6570266,51.9358,30,1.7311934,426.95657,130.62196,3.268643,0.0012386757
2025-11-16 03:45:42.612016,40,Eyjabakkajokull,train,9.650374,51.529366,27,1.9084951,289.15692,77.28858,3.7412632,2.8784592,19,0.15149786,35.31094,84.920746,0.41581053,53.28258,20,2.664129,272.45303,87.04567,3.130001,0.0012386757
2025-11-16 03:46:02.159254,40,Corbassiere,train,2.242326,12.913413,28,0.46119335,294.65854,177.60979,1.659022,0.6298039,22,0.028627452,0,0,,14.834822,22,0.6743101,0,0,,0.0012386757
2025-11-16 03:46:18.391996,40,Rhone,train,2.192054,3.1477675,18,0.17487597,256.38147,191.19017,1.3409762,7.0004773,18,0.38891542,3111.3887,6514.338,0.47762161,3.2515934,18,0.18064408,0,0,,0.0012386757
2025-11-16 03:46:29.391213,40,Svelgjabreen,train,5.1110992,18.658995,10,1.8658994,102.19937,52.0,1.9653726,8.228429,10,0.8228429,44.93943,51.0,0.8811653,3.5295374,10,0.35295376,39.351124,53.0,0.742474,0.0012386757
2025-11-16 03:46:39.986219,40,Blomstoelskardsbreen,train,5.111839,17.565376,10,1.7565377,112.79639,56.0,2.0142212,9.403712,10,0.9403712,55.517242,54.0,1.028097,3.1279333,10,0.31279334,31.552105,56.0,0.5634305,0.0012386757
2025-11-16 03:46:47.609548,40,Werenskioldbreen,train,6.239463,9.681185,5,1.936237,35.8405,20.0,1.792025,0.06134397,3,0.020447992,0.39078763,13.0,0.030060587,5.047802,3,1.6826007,28.561447,11.0,2.5964954,0.0012386757
2025-11-16 03:47:12.200328,40,Engabreen,train,6.005853,32.246994,30,1.0748999,394.62418,141.64978,2.7859144,33.78487,29,1.1649956,218.32265,140.70285,1.5516576,5.122306,29,0.17663124,63.981743,139.46088,0.45877916,0.0012386757
2025-11-16 03:47:21.742409,40,Groenfjord E,train,1.3063443,3.1505387,9,0.35005987,45.432602,90.0,0.5048067,0.8364,6,0.1394,12.526939,75.0,0.16702585,4.6625166,6,0.77708614,0,0,,0.0012386757
2025-11-16 03:47:38.284290,40,Findelen,train,11.302199,19.306625,20,0.96533126,1220.8036,246.68,4.948936,0.19544035,17,0.011496492,12.51155,164.76926,0.07593377,17.060112,17,1.003536,452.8966,85.679985,5.285909,0.0012386757
2025-11-16 03:47:44.584703,40,Hintereis F,train,3.343268,7.4469986,30,0.2482333,778.84814,421.4358,1.8480825,3.349886,12,0.27915716,89.63421,249.73973,0.3589105,8.534239,12,0.7111866,0.49083176,0.9516897,0.51574767,0.0012386757
2025-11-16 03:47:48.371035,40,Austre Okstindbreen,train,0.47715563,1.0143218,2,0.5071609,0,0,,0.66233844,2,0.33116922,0,0,,0.2270075,2,0.11350375,0,0,,0.0012386757
2025-11-16 03:48:11.463761,40,Allalin,train,6.741871,59.832314,30,1.9944105,539.3304,190.9511,2.8244424,5.19483,27,0.19240111,0.09276503,4.03447,0.022993116,36.76348,27,1.3616104,8.475943,4.0,2.1189857,0.0012386757
2025-11-16 03:48:22.441018,40,Austre Broeggerbreen,train,1.1718706,13.943022,12,1.1619185,0,0,,0.10999276,9,0.012221417,0,0,,10.504114,9,1.1671238,0,0,,0.0012386757
2025-11-16 03:48:39.355312,40,Tsanfleuron,train,4.857728,9.45411,15,0.63027406,46.44607,64.460754,0.72053254,12.300917,15,0.82006115,14.858049,39.03868,0.38059813,27.745562,15,1.8497041,40.00144,19.0,2.1053388,0.0012386757
2025-11-16 03:49:02.386069,40,Claridenfirn,train,2.3156173,5.8443475,30,0.1948116,53.105053,60.92034,0.87171304,8.64372,30,0.288124,53.55436,66.71619,0.8027192,15.940452,30,0.5313484,4.9412255,37.20673,0.13280462,0.0012386757
2025-11-16 03:49:08.079476,40,Austre Lovenbreen,train,0.98274267,7.0581713,17,0.41518655,256.22522,555.0856,0.46159586,0.6385684,17,0.037562847,0,0,,9.980135,17,0.58706677,0,0,,0.0012386757
2025-11-16 03:49:20.067814,40,Vernagt F,train,2.7982898,15.037234,30,0.50124115,625.1782,285.5903,2.1890736,0.70918477,29,0.024454648,8.509533,239.0,0.035604738,17.952454,29,0.61905015,0,0,,0.0012386757
2025-11-16 03:49:45.533969,40,Langfjordjoekelen,train,5.466161,60.2771,28,2.1527536,271.70297,124.0,2.191153,38.33455,27,1.4197981,109.79885,110.95238,0.98960346,3.934367,27,0.1457173,48.008266,112.95238,0.42503104,0.0012386757
2025-11-16 03:50:05.945627,40,Hohlaub,train,3.9382033,39.726753,30,1.3242252,57.957985,27.000008,2.1465914,2.2860544,30,0.07620182,18.348614,42.0,0.43687177,39.19728,30,1.3065761,0,0,,0.0012386757
2025-11-16 03:50:22.417029,40,Gebroulaz,train,0.69442093,11.379353,29,0.39239147,206.9258,416.361,0.4969865,0,0,,0,0,,0,0,,0,0,,0.0012386757
2025-11-16 03:50:33.784420,40,Midtre Lovenbreen,train,0.31185523,3.099149,12,0.25826243,0,0,,0.21424983,12,0.017854154,0,0,,4.1413984,12,0.34511656,0,0,,0.0012386757
2025-11-16 03:50:45.798215,40,Graafjellsbrea,train,1.8462993,2.5476916,11,0.23160833,34.91352,42.0,0.83127433,1.585904,10,0.1585904,9.524609,40.731003,0.23384173,2.0863955,10,0.20863955,19.57228,40.731003,0.48052537,0.0012386757
2025-11-16 03:51:10.214961,40,Storbreen,train,1.1676731,40.004894,30,1.3334966,0,0,,15.375071,29,0.53017485,0,0,,13.606723,29,0.46919733,0,0,,0.0012386757
2025-11-16 03:51:17.969732,40,Svenbreen,train,2.173543,6.7688966,8,0.8461121,180.53697,180.0,1.0029832,0,0,,0.41334534,28.0,0.0147623345,0,0,,20.482079,28.0,0.73150283,0.0012386757
2025-11-16 03:51:37.230678,40,Silvretta,train,0.9008211,5.495689,30,0.18318965,78.152016,262.07605,0.2982036,8.602243,29,0.29662907,55.157738,205.30887,0.26865736,5.383101,29,0.18562417,0,0,,0.0012386757
2025-11-16 03:51:40.289279,40,Storsteinsfjellbreen,train,1.5390275,0.027927464,1,0.027927464,2.1252227,6.0562735,0.3509126,0.18747514,1,0.18747514,4.010553,7.0,0.5729362,0.36011904,1,0.36011904,1.5364451,4.710435,0.32617903,0.0012386757
2025-11-16 03:51:57.733152,40,Adler,train,12.269868,57.087257,19,3.0045924,252.1461,50.59452,4.983664,1.8385453,16,0.11490908,3.9315937,32.53198,0.1208532,35.45343,16,2.2158394,94.42528,21.0,4.496442,0.0012386757
2025-11-16 03:52:11.556588,40,Rabots Glaciaer,train,3.2709067,13.010852,10,1.3010852,95.54283,47.75546,2.0006683,1.3687987,9,0.15208875,23.845951,177.0,0.13472289,7.3384194,9,0.8153799,0,0,,0.0012386757
2025-11-16 03:52:13.574274,40,Svartisheibreen,train,0.47549945,0.94852155,1,0.94852155,0,0,,0,0,,0,0,,0,0,,0,0,,0.0012386757
2025-11-16 03:52:25.564182,40,Breidablikkbrea,train,1.936755,2.1434495,11,0.19485906,34.548073,57.0,0.6061065,2.0527916,10,0.20527916,22.214169,56.804367,0.39106444,3.633668,10,0.3633668,29.390526,52.804367,0.5565927,0.0012386757
2025-11-16 03:52:50.575050,40,Hellstugubreen,train,4.819624,21.006182,29,0.7243511,27.568573,10.951092,2.517427,2.7028236,29,0.09320082,0.77518696,11.856805,0.065379076,11.407842,29,0.39337385,16.071495,9.859111,1.630116,0.0012386757
2025-11-16 03:53:04.611465,40,Storglaciaeren,train,3.901336,19.065582,10,1.9065583,747.10046,444.56955,1.680503,4.7572956,9,0.5285884,572.8541,762.0,0.75177705,4.504392,9,0.50048804,0,0,,0.0012386757
2025-11-16 03:53:29.172561,40,Aalfotbreen,train,5.9862785,26.003183,30,0.86677283,217.92442,175.781,1.2397496,64.253494,29,2.2156377,340.35892,155.70528,2.1859176,20.444027,29,0.7049664,100.98867,151.70657,0.6656842,0.0012386757
2025-11-16 03:53:37.109086,40,Marmaglaciaeren,train,4.031511,9.267208,11,0.8424735,58.696808,19.853275,2.9565303,1.7792699,10,0.177927,113.883026,297.77728,0.38244364,3.621955,10,0.3621955,0,0,,0.0012386757
2025-11-16 03:54:01.554304,40,Hansebreen,train,3.9055874,23.452688,30,0.78175634,82.11762,105.53842,0.7780828,45.06594,29,1.553998,124.365456,101.76779,1.2220511,15.953216,29,0.5501109,46.54448,100.9024,0.46128222,0.0012386757
2025-11-16 03:54:17.366199,40,Saint Sorlin,train,1.170886,16.34539,30,0.54484636,504.43088,562.21277,0.8972242,0,0,,0,0,,0,0,,0,0,,0.0012386757
2025-11-16 03:54:30.850335,40,Goldberg K,train,5.6252933,49.227985,24,2.051166,127.88483,32.0,3.9964008,20.126482,21,0.95840394,0,0,,4.6690106,19,0.2457374,0,0,,0.0012386757
2025-11-16 03:54:46.163658,40,Sex Rouge,train,5.006715,9.802767,13,0.754059,46.04845,48.0,0.9593427,6.1601896,13,0.47386077,6.7055964,29.145838,0.23007046,24.791143,13,1.9070112,26.98317,12.0,2.2485976,0.0012386757
2025-11-16 03:55:00.480421,40,Sarenne,train,2.243923,41.242016,29,1.4221385,0,0,,7.7519093,21,0.36913854,0,0,,56.575928,21,2.6940918,0,0,,0.0012386757
2025-11-16 03:55:14.935067,40,Ossoue,train,2.7525313,42.19277,22,1.9178531,0,0,,67.24118,21,3.201961,0,0,,8.038199,21,0.3827714,0,0,,0.0012386757
2025-11-16 03:55:28.124617,40,Pizol,train,7.6169825,11.250294,15,0.7500196,127.823944,91.0,1.4046588,4.0165253,15,0.26776835,23.285704,49.95109,0.46617004,24.573711,15,1.6382475,110.422424,25.0,4.416897,0.0012386757
2025-11-16 03:55:48.322764,40,Ciardoney,train,1.3616587,31.823593,30,1.0607865,0.8552942,5.0,0.17105885,7.4599667,29,0.25724024,0,0,,30.760178,29,1.0606958,0,0,,0.0012386757
2025-11-16 03:56:04.843443,40,Fontana Bianca Weissbrunnf,train,2.5206184,7.888267,23,0.34296814,64.575584,129.63318,0.49814087,2.0886207,15,0.13924138,11.875958,47.0,0.25267994,9.843741,15,0.65624946,55.92856,46.633186,1.1993295,0.0012386757
2025-11-16 03:56:16.343980,40,Oe Wurten K,train,1.7747084,38.532345,30,1.2844115,73.68415,97.0,0.75963044,7.4406734,15,0.4960449,0,0,,3.708334,15,0.24722227,0,0,,0.0012386757
2025-11-16 03:56:24.142124,40,Timorion,train,0.5600278,3.612722,5,0.7225444,0,0,,0.6988176,5,0.13976352,0,0,,1.276351,5,0.2552702,0,0,,0.0012386757
2025-11-16 03:56:38.500494,40,Lupo,train,19.766396,80.86424,15,5.3909497,325.79865,48.0,6.787472,69.86907,12,5.822423,98.50147,14.0,7.03582,3.795411,12,0.31628427,2.4785368,14.0,0.17703836,0.0012386757
2025-11-16 03:56:39.957680,40,Dyngjujokull,val,8.275453,35.089504,23,1.5256306,198.80716,58.781544,3.3821356,1.2343928,15,0.082292855,5.118317,59.354633,0.08623281,30.627764,16,1.9142352,187.02522,61.42556,3.0447457,0.0012590813
2025-11-16 03:56:40.373945,40,Kongsvegen,val,0.6217219,7.595018,13,0.58423215,0,0,,0.26332313,13,0.020255625,0,0,,8.273692,13,0.6364379,0,0,,0.0012590813
2025-11-16 03:56:40.969934,40,Nigardsbreen,val,4.3417406,31.937525,30,1.0645843,412.2929,208.07549,1.9814583,15.019466,29,0.5179126,187.27914,195.505,0.9579251,5.460546,29,0.1882947,98.10869,190.24286,0.51570237,0.0012590813
2025-11-16 03:56:41.236224,40,Argentiere,val,1.3818705,9.554015,30,0.3184672,452.47415,370.46207,1.2213778,0,0,,0,0,,0,0,,0,0,,0.0012590813
2025-11-16 03:56:41.574242,40,Plaine Morte glacier de La,val,3.177949,6.529113,15,0.4352742,37.9757,68.0,0.5584662,4.320117,15,0.28800783,31.694904,179.41893,0.17665307,13.635609,15,0.90904063,26.006548,16.0,1.6254092,0.0012590813
2025-11-16 03:56:41.966659,40,Austdalsbreen,val,3.456241,42.32322,30,1.410774,105.238174,72.92214,1.443158,14.822207,29,0.5111106,34.28796,80.800255,0.4243546,10.537007,29,0.3633451,32.542137,73.15236,0.44485423,0.0012590813
2025-11-16 03:56:42.204211,40,Kesselwand F,val,1.2001734,7.809596,30,0.2603199,190.79922,178.52487,1.0687543,0,0,,0,0,,0,0,,0,0,,0.0012590813
2025-11-16 03:56:42.581464,40,Gietro,val,5.7698483,21.956278,30,0.73187596,1012.9766,209.85342,4.8270674,1.540694,25,0.061627757,0,0,,27.238514,25,1.0895405,0,0,,0.0012590813
2025-11-16 03:56:42.976482,40,Malavalle Vedr DI Uebeltalf,val,1.8015944,8.246222,23,0.3585314,436.9287,504.0,0.8669221,2.445675,20,0.12228375,19.588926,162.0,0.1209193,4.421879,20,0.22109394,74.76938,162.0,0.4615394,0.0012590813
2025-11-16 03:56:43.296704,40,Ries Occ Vedr DI Rieserf Westl,val,1.095084,4.4590907,16,0.27869317,118.975746,287.18103,0.4142883,2.6566286,13,0.20435606,11.902311,95.38864,0.124777034,1.4751792,13,0.11347533,24.62373,96.0,0.2564972,0.0012590813
2025-11-16 03:56:43.331335,40,Kessjen,val,0.6325098,0.31858662,1,0.31858662,0,0,,0.11842532,1,0.11842532,0,0,,0.8254896,1,0.8254896,0,0,,0.0012590813
2025-11-16 03:56:43.550387,40,Grand Etret,val,1.434688,3.7829638,9,0.4203293,16.11798,22.0,0.73263544,1.4107887,7,0.20154124,6.0572014,19.0,0.31880006,0.9948137,7,0.14211625,0,0,,0.0012590813
2025-11-16 03:56:43.762493,40,Maladeta,val,4.0493455,124.14366,28,4.4337025,0,0,,88.43466,27,3.275358,0,0,,10.452039,27,0.38711256,0,0,,0.0012590813
2025-11-16 03:57:04.042798,41,Bruarjokull,train,15.996656,78.5784,30,2.61928,1733.8954,232.70856,7.450931,0.32002917,19,0.016843641,286.50717,242.56241,1.1811689,57.45862,20,2.872931,1153.3684,250.25516,4.60877,0.0012590813
2025-11-16 03:57:24.618313,41,Langjokull ice cap,train,7.1129847,37.643368,27,1.3941988,733.2929,353.08533,2.0768151,9.373373,26,0.36051437,245.12611,420.39786,0.5830813,72.67967,26,2.795372,931.77246,428.04953,2.1767864,0.0012590813
2025-11-16 03:57:47.451311,41,Tungnaarjokull,train,16.776882,65.67361,28,2.3454862,353.6191,44.60918,7.9270477,1.0516326,19,0.055349085,19.363197,61.96137,0.31250435,51.69896,20,2.584948,391.56793,64.79501,6.04318,0.0012590813
2025-11-16 03:58:01.007215,41,Nordenskioeldbreen,train,2.228634,5.642304,13,0.4340234,99.834335,90.0,1.1092705,0.2463132,13,0.01894717,5.890919,86.52905,0.06808025,3.7610617,13,0.28931245,56.74861,83.59117,0.6788829,0.0012590813
2025-11-16 03:58:23.785536,41,Koldukvislarj,train,13.005661,78.95551,30,2.6318505,664.9523,124.05041,5.3603396,1.0631286,21,0.05062517,24.378403,130.0806,0.18740998,68.46074,22,3.111852,599.43555,131.4699,4.5594893,0.0012590813
2025-11-16 03:58:45.714403,41,Hofsjoekull E,train,8.780834,24.061138,30,0.80203795,438.68253,126.62928,3.4643056,7.8939314,30,0.26313105,87.7039,133.44992,0.6572046,51.813858,30,1.7271287,426.0779,130.62196,3.2619162,0.0012590813
2025-11-16 04:01:37.101027,41,Eyjabakkajokull,train,9.62681,51.378353,27,1.902902,288.37488,77.28858,3.7311447,2.883558,19,0.15176621,35.31093,84.920746,0.41581038,53.16949,20,2.6584747,271.75873,87.04567,3.1220248,0.0012590813
2025-11-16 04:01:58.959019,41,Corbassiere,train,2.2316835,12.844286,28,0.45872453,293.19016,177.60979,1.6507546,0.63142353,22,0.02870107,0,0,,14.782106,22,0.6719139,0,0,,0.0012590813
2025-11-16 04:02:15.869322,41,Rhone,train,2.189007,3.1844635,18,0.17691465,255.58038,191.19017,1.3367863,7.0116153,18,0.38953418,3115.6006,6514.338,0.47826818,3.2208815,18,0.17893787,0,0,,0.0012590813
2025-11-16 04:02:28.231829,41,Svelgjabreen,train,5.137881,18.785334,10,1.8785334,102.84944,52.0,1.9778739,8.238658,10,0.82386583,44.978428,51.0,0.88193,3.5645342,10,0.35645342,39.61178,53.0,0.74739206,0.0012590813
2025-11-16 04:02:39.892490,41,Blomstoelskardsbreen,train,5.132063,17.66915,10,1.766915,113.3392,56.0,2.0239143,9.413122,10,0.94131225,55.55611,54.0,1.0288168,3.1478589,10,0.3147859,31.727713,56.0,0.56656635,0.0012590813
2025-11-16 04:02:47.014970,41,Werenskioldbreen,train,6.231145,9.66794,5,1.933588,35.780815,20.0,1.7890408,0.061509296,3,0.0205031,0.3910017,13.0,0.030077055,5.0410986,3,1.6803663,28.52893,11.0,2.5935392,0.0012590813
2025-11-16 04:03:11.503350,41,Engabreen,train,6.0171337,32.46534,30,1.082178,395.50378,141.64978,2.7921243,33.80975,29,1.1658534,218.36124,140.70285,1.5519319,5.1061335,29,0.17607357,64.11938,139.46088,0.45976606,0.0012590813
2025-11-16 04:03:22.221225,41,Groenfjord E,train,1.3019162,3.1310349,9,0.34789276,45.202526,90.0,0.5022503,0.83839464,6,0.13973245,12.5479355,75.0,0.1673058,4.6474614,6,0.7745769,0,0,,0.0012590813
2025-11-16 04:03:40.985234,41,Findelen,train,11.271035,19.22756,20,0.96137804,1217.3043,246.68,4.9347506,0.19560692,17,0.011506289,12.496165,164.76926,0.0758404,16.998121,17,0.9998895,451.77332,85.679985,5.2727985,0.0012590813
2025-11-16 04:03:47.199903,41,Hintereis F,train,3.3378196,7.4135365,30,0.24711789,776.2856,421.4358,1.842002,3.3523517,12,0.27936265,89.69258,249.73973,0.35914424,8.49442,12,0.70786834,0.4932035,0.9516897,0.5182398,0.0012590813
2025-11-16 04:03:51.815165,41,Austre Okstindbreen,train,0.47973573,1.0223234,2,0.5111617,0,0,,0.66296387,2,0.33148193,0,0,,0.22861929,2,0.114309646,0,0,,0.0012590813
2025-11-16 04:04:12.613112,41,Allalin,train,6.7215266,59.682083,30,1.9894029,537.46765,190.9511,2.8146873,5.1891446,27,0.19219054,0.0925689,4.03447,0.0229445,36.67858,27,1.358466,8.450425,4.0,2.1126063,0.0012590813
2025-11-16 04:04:23.330014,41,Austre Broeggerbreen,train,1.1709422,13.930314,12,1.1608596,0,0,,0.10995629,9,0.012217365,0,0,,10.496603,9,1.1662892,0,0,,0.0012590813
2025-11-16 04:04:39.531215,41,Tsanfleuron,train,4.843524,9.406173,15,0.62707824,46.230095,64.460754,0.71718204,12.312988,15,0.8208659,14.870093,39.03868,0.38090664,27.620562,15,1.8413708,39.890858,19.0,2.0995188,0.0012590813
2025-11-16 04:05:01.184061,41,Claridenfirn,train,2.3200681,5.8146267,30,0.1938209,53.40999,60.92034,0.87671846,8.656727,30,0.2885576,53.60997,66.71619,0.8035527,15.83873,30,0.5279577,4.962254,37.20673,0.13336979,0.0012590813
2025-11-16 04:05:06.136838,41,Austre Lovenbreen,train,0.97977257,7.0337877,17,0.41375223,255.39526,555.0856,0.46010068,0.63922286,17,0.037601344,0,0,,9.953023,17,0.5854719,0,0,,0.0012590813
2025-11-16 04:05:17.064703,41,Vernagt F,train,2.7894244,14.97224,30,0.4990747,623.2799,285.5903,2.1824267,0.71020824,29,0.02448994,8.51523,239.0,0.035628576,17.883024,29,0.616656,0,0,,0.0012590813
2025-11-16 04:05:41.179489,41,Langfjordjoekelen,train,5.491551,60.626957,28,2.1652486,273.26825,124.0,2.2037761,38.35476,27,1.4205467,109.86659,110.95238,0.990214,3.9916756,27,0.14783984,48.51127,112.95238,0.42948425,0.0012590813
2025-11-16 04:06:01.943791,41,Hohlaub,train,3.9283125,39.60031,30,1.3200104,57.759953,27.000008,2.139257,2.2866597,30,0.076221995,18.402388,42.0,0.4381521,39.091698,30,1.3030567,0,0,,0.0012590813
2025-11-16 04:06:17.615332,41,Gebroulaz,train,0.69645983,11.478499,29,0.39581034,207.05447,416.361,0.49729556,0,0,,0,0,,0,0,,0,0,,0.0012590813
2025-11-16 04:06:28.511779,41,Midtre Lovenbreen,train,0.31103718,3.0890381,12,0.25741985,0,0,,0.21462151,12,0.017885126,0,0,,4.131015,12,0.34425125,0,0,,0.0012590813
2025-11-16 04:06:42.194024,41,Graafjellsbrea,train,1.8479708,2.5738435,11,0.23398578,34.924263,42.0,0.8315301,1.5891514,10,0.15891515,9.523912,40.731003,0.23382464,2.080673,10,0.2080673,19.586435,40.731003,0.4808729,0.0012590813
2025-11-16 04:07:03.960466,41,Storbreen,train,1.173439,40.232258,30,1.3410753,0,0,,15.396594,29,0.53091705,0,0,,13.698657,29,0.4723675,0,0,,0.0012590813
2025-11-16 04:07:12.266421,41,Svenbreen,train,2.1700845,6.758879,8,0.8448599,180.21286,180.0,1.0011826,0,0,,0.4127335,28.0,0.014740483,0,0,,20.45323,28.0,0.7304725,0.0012590813
2025-11-16 04:07:31.558249,41,Silvretta,train,0.9019511,5.535507,30,0.18451692,78.33475,262.07605,0.2989008,8.611931,29,0.29696313,55.22617,205.30887,0.26899067,5.339506,29,0.18412091,0,0,,0.0012590813
2025-11-16 04:07:36.054448,41,Storsteinsfjellbreen,train,1.5368878,0.027386013,1,0.027386013,2.1263547,6.0562735,0.35109952,0.18765284,1,0.18765284,4.0122833,7.0,0.57318336,0.35841334,1,0.35841334,1.5291001,4.710435,0.3246197,0.0012590813
2025-11-16 04:07:52.732578,41,Adler,train,12.246399,56.984695,19,2.9991946,251.61224,50.59452,4.9731126,1.8363048,16,0.11476905,3.9270906,32.53198,0.12071478,35.388706,16,2.2117941,94.257126,21.0,4.488435,0.0012590813
2025-11-16 04:08:04.832730,41,Rabots Glaciaer,train,3.2879462,13.088633,10,1.3088633,96.03412,47.75546,2.0109558,1.3710806,9,0.15234229,23.841927,177.0,0.13470015,7.3877144,9,0.82085717,0,0,,0.0012590813
2025-11-16 04:08:06.849399,41,Svartisheibreen,train,0.47890884,0.9552995,1,0.9552995,0,0,,0,0,,0,0,,0,0,,0,0,,0.0012590813
2025-11-16 04:08:19.181179,41,Breidablikkbrea,train,1.9344637,2.1498408,11,0.19544008,34.595444,57.0,0.6069376,2.0565948,10,0.2056595,22.235218,56.804367,0.391435,3.6059294,10,0.36059293,29.252865,52.804367,0.5539857,0.0012590813
2025-11-16 04:08:43.322774,41,Hellstugubreen,train,4.8168178,21.126848,29,0.728512,27.527576,10.951092,2.5136833,2.7062001,29,0.09331725,0.77563864,11.856805,0.06541717,11.479962,29,0.39586076,16.046822,9.859111,1.6276134,0.0012590813
2025-11-16 04:08:56.547948,41,Storglaciaeren,train,3.9148517,19.155499,10,1.9155499,749.99585,444.56955,1.6870158,4.7605147,9,0.5289461,573.00867,762.0,0.7519799,4.5422854,9,0.5046984,0,0,,0.0012590813
2025-11-16 04:09:20.758018,41,Aalfotbreen,train,5.9930077,26.231112,30,0.87437046,219.52304,175.781,1.2488439,64.29596,29,2.217102,340.57693,155.70528,2.1873178,20.25364,29,0.69840133,100.224884,151.70657,0.6606496,0.0012590813
2025-11-16 04:09:28.707337,41,Marmaglaciaeren,train,4.0434084,9.32617,11,0.84783363,58.843147,19.853275,2.9639013,1.7815027,10,0.17815028,113.90701,297.77728,0.3825242,3.6546454,10,0.36546454,0,0,,0.0012590813
2025-11-16 04:09:51.176738,41,Hansebreen,train,3.9111264,23.671175,30,0.7890392,82.82781,105.53842,0.784812,45.103287,29,1.5552857,124.48361,101.76779,1.2232122,15.793856,29,0.5446157,46.150024,100.9024,0.45737293,0.0012590813
2025-11-16 04:10:09.005827,41,Saint Sorlin,train,1.1653554,16.249208,30,0.5416403,502.21127,562.21277,0.8932762,0,0,,0,0,,0,0,,0,0,,0.0012590813
2025-11-16 04:10:24.178222,41,Goldberg K,train,5.6487174,49.519215,24,2.0633006,128.3741,32.0,4.0116906,20.142584,21,0.9591707,0,0,,4.732235,19,0.249065,0,0,,0.0012590813
2025-11-16 04:10:39.022604,41,Sex Rouge,train,4.993129,9.745245,13,0.74963427,45.865597,48.0,0.95553327,6.167732,13,0.47444093,6.71158,29.145838,0.23027574,24.688902,13,1.8991463,26.933403,12.0,2.2444503,0.0012590813
2025-11-16 04:10:53.320928,41,Sarenne,train,2.2372708,41.103596,29,1.4173653,0,0,,7.756539,21,0.369359,0,0,,56.39128,21,2.6852992,0,0,,0.0012590813
2025-11-16 04:11:06.792499,41,Ossoue,train,2.7581308,42.477356,22,1.930789,0,0,,67.289276,21,3.2042513,0,0,,7.952766,21,0.37870315,0,0,,0.0012590813
2025-11-16 04:11:20.827603,41,Pizol,train,7.5974045,11.186907,15,0.7457938,127.34929,91.0,1.3994428,4.02118,15,0.26807868,23.305141,49.95109,0.46655917,24.475252,15,1.6316836,110.18414,25.0,4.407366,0.0012590813
2025-11-16 04:11:40.082627,41,Ciardoney,train,1.3550789,31.680218,30,1.0560073,0.84455997,5.0,0.168912,7.463501,29,0.2573621,0,0,,30.636938,29,1.0564462,0,0,,0.0012590813
2025-11-16 04:11:56.438706,41,Fontana Bianca Weissbrunnf,train,2.5122726,7.843106,23,0.3410046,64.34409,129.63318,0.49635515,2.0903082,15,0.13935389,11.883483,47.0,0.25284004,9.796948,15,0.65312994,55.730114,46.633186,1.1950741,0.0012590813
2025-11-16 04:12:08.153295,41,Oe Wurten K,train,1.7834785,38.796406,30,1.2932136,73.93854,97.0,0.762253,7.4458036,15,0.49638695,0,0,,3.7549853,15,0.25033236,0,0,,0.0012590813
2025-11-16 04:12:15.278764,41,Timorion,train,0.55679905,3.59195,5,0.71839,0,0,,0.6978581,5,0.13957162,0,0,,1.2655915,5,0.2531183,0,0,,0.0012590813
2025-11-16 04:12:30.011372,41,Lupo,train,19.79824,81.20038,15,5.4133587,326.761,48.0,6.807521,69.89668,12,5.8247237,98.529526,14.0,7.0378237,3.796774,12,0.31639785,2.441568,14.0,0.17439772,0.0012590813
2025-11-16 04:12:31.696355,41,Dyngjujokull,val,8.266203,35.025745,23,1.5228585,198.59251,58.781544,3.378484,1.235615,15,0.08237434,5.1147428,59.354633,0.086172596,30.585361,16,1.9115851,186.84807,61.42556,3.0418618,0.0012758219
2025-11-16 04:12:32.060278,41,Kongsvegen,val,0.6212151,7.587555,13,0.5836581,0,0,,0.2633466,13,0.020257432,0,0,,8.267519,13,0.635963,0,0,,0.0012758219
2025-11-16 04:12:32.707486,41,Nigardsbreen,val,4.3571215,32.146584,30,1.0715529,413.92212,208.07549,1.9892882,15.030353,29,0.518288,187.35611,195.505,0.95831877,5.5107307,29,0.1900252,98.60393,190.24286,0.51830554,0.0012758219
2025-11-16 04:12:32.994586,41,Argentiere,val,1.3790224,9.623147,30,0.32077157,450.98593,370.46207,1.2173607,0,0,,0,0,,0,0,,0,0,,0.0012758219
2025-11-16 04:12:33.371212,41,Plaine Morte glacier de La,val,3.1717982,6.4998097,15,0.43332067,37.855736,68.0,0.556702,4.32487,15,0.28832468,31.744394,179.41893,0.17692891,13.561903,15,0.90412694,25.984085,16.0,1.6240053,0.0012758219
2025-11-16 04:12:33.824033,41,Austdalsbreen,val,3.4724,42.602528,30,1.4200844,105.68543,72.92214,1.4492913,14.831815,29,0.5114419,34.30027,80.800255,0.42450696,10.641198,29,0.36693788,32.77911,73.15236,0.44809368,0.0012758219
