timestamp,epoch,glacier,subset,loss,point_annual_error,point_annual_mse,point_annual_n,point_summer_error,point_summer_mse,point_summer_n,point_winter_error,point_winter_mse,point_winter_n,reg_ti,total_annual_error,total_annual_mse,total_annual_n,total_summer_error,total_summer_mse,total_summer_n,total_winter_error,total_winter_mse,total_winter_n
2025-12-11 13:30:22.919650,40,Grosser Aletsch,val,5.025497,25.839508,4.1659107,6.202607,0,,0,1.1930395,0.6296681,1.8947117,0.08293937,4.2304606,0.7050768,6,1.7121713,0.2853619,6,2.876114,0.47935233,6
2025-12-11 13:30:23.523854,41,Grosser Aletsch,train,3.5555043,34.16432,1.8560852,18.406656,0,,0,7.366684,1.5450236,4.7680078,0.08293937,2.592159,0.14400883,18,5.1809864,0.2878326,18,5.088971,0.28272063,18
2025-12-11 13:30:23.611097,41,Grosser Aletsch,val,4.662341,23.633522,3.8102562,6.202607,0,,0,1.1961466,0.63130796,1.8947117,0.07952363,3.9649296,0.6608216,6,1.7017696,0.28362828,6,2.808513,0.4680855,6
2025-12-11 13:30:24.206473,42,Grosser Aletsch,train,3.5555217,34.085224,1.8517879,18.406656,0,,0,7.4052405,1.55311,4.7680078,0.07952363,2.4684427,0.1371357,18,5.310344,0.29501912,18,5.019259,0.27884772,18
2025-12-11 13:30:24.293078,42,Grosser Aletsch,val,4.3729963,21.880013,3.527551,6.202607,0,,0,1.1982104,0.6323972,1.8947117,0.076505,3.7475607,0.6245935,6,1.6993889,0.2832315,6,2.745633,0.45760548,6
2025-12-11 13:30:24.902870,43,Grosser Aletsch,train,3.5649722,34.198753,1.8579558,18.406656,0,,0,7.4359264,1.5595459,4.7680078,0.076505,2.387542,0.13264123,18,5.430807,0.3017115,18,4.955445,0.2753025,18
2025-12-11 13:30:24.983854,43,Grosser Aletsch,val,4.168029,20.645218,3.3284743,6.202607,0,,0,1.1985832,0.632594,1.8947117,0.07400676,3.5858254,0.5976376,6,1.7015507,0.2835918,6,2.6898508,0.44830847,6
2025-12-11 13:30:25.599248,44,Grosser Aletsch,train,3.576769,34.38568,1.8681113,18.406656,0,,0,7.4557896,1.5637118,4.7680078,0.07400676,2.3425052,0.13013919,18,5.5269966,0.30705538,18,4.8995686,0.27219826,18
2025-12-11 13:30:25.685010,44,Grosser Aletsch,val,4.0492344,19.941282,3.214984,6.202607,0,,0,1.196841,0.63167447,1.8947117,0.072090454,3.4813457,0.5802243,6,1.7051084,0.28418475,6,2.642658,0.440443,6
2025-12-11 13:30:26.312486,45,Grosser Aletsch,train,3.5845826,34.536736,1.8763177,18.406656,0,,0,7.463198,1.5652655,4.7680078,0.072090454,2.3233774,0.12907653,18,5.5875173,0.31041762,18,4.852688,0.26959378,18
2025-12-11 13:30:26.399736,45,Grosser Aletsch,val,4.0057325,19.701399,3.1763093,6.202607,0,,0,1.1930913,0.6296954,1.8947117,0.07072469,3.427607,0.57126784,6,1.708449,0.28474152,6,2.6041346,0.43402243,6
2025-12-11 13:30:27.010335,46,Grosser Aletsch,train,3.5855572,34.59755,1.8796216,18.406656,0,,0,7.459078,1.5644014,4.7680078,0.07072469,2.320185,0.12889917,18,5.6109886,0.3117216,18,4.814539,0.26747438,18
2025-12-11 13:30:27.092419,46,Grosser Aletsch,val,4.028472,19.86995,3.2034836,6.202607,0,,0,1.1875044,0.6267467,1.8947117,0.06985312,3.4183733,0.5697289,6,1.711127,0.28518784,6,2.5737958,0.428966,6
2025-12-11 13:30:27.673462,47,Grosser Aletsch,train,3.5793383,34.55874,1.8775132,18.406656,0,,0,7.444553,1.5613551,4.7680078,0.06985312,2.3269992,0.12927774,18,5.599701,0.3110945,18,4.7843566,0.2657976,18
2025-12-11 13:30:27.767660,47,Grosser Aletsch,val,4.111536,20.410564,3.290643,6.202607,0,,0,1.1802522,0.62291914,1.8947117,0.069415055,3.4490342,0.57483906,6,1.7135758,0.28559598,6,2.550919,0.4251532,6
2025-12-11 13:30:28.369438,48,Grosser Aletsch,train,3.5672305,34.44143,1.8711399,18.406656,0,,0,7.4206395,1.5563396,4.7680078,0.069415055,2.3414931,0.13008295,18,5.5577583,0.30876437,18,4.7612176,0.2645121,18
2025-12-11 13:30:28.459407,48,Grosser Aletsch,val,4.251114,21.299767,3.4340024,6.202607,0,,0,1.1715055,0.6183027,1.8947117,0.06934905,3.5161247,0.5860208,6,1.7168798,0.28614664,6,2.5345907,0.4224318,6
2025-12-11 13:30:29.053320,49,Grosser Aletsch,train,3.551687,34.287895,1.8627987,18.406656,0,,0,7.388252,1.549547,4.7680078,0.06934905,2.3639896,0.13133276,18,5.4905167,0.3050287,18,4.744089,0.2635605,18
2025-12-11 13:30:29.140579,49,Grosser Aletsch,val,4.43565,22.465925,3.6220133,6.202607,0,,0,1.1617209,0.61313856,1.8947117,0.06955214,3.611329,0.6018882,6,1.7223861,0.28706437,6,2.523055,0.4205092,6
2025-12-11 13:30:29.764275,50,Grosser Aletsch,train,3.5363889,34.157967,1.85574,18.406656,0,,0,7.3497,1.5414615,4.7680078,0.06955214,2.3950214,0.13305674,18,5.4080696,0.30044833,18,4.7312894,0.26284942,18
2025-12-11 13:30:29.855644,50,Grosser Aletsch,val,4.649447,23.811855,3.8390076,6.202607,0,,0,1.1514354,0.60771006,1.8947117,0.06990899,3.7239778,0.620663,6,1.7310181,0.28850302,6,2.5142157,0.41903597,6
2025-12-11 13:30:30.488324,51,Grosser Aletsch,train,3.5245438,34.101135,1.8526524,18.406656,0,,0,7.30778,1.5326694,4.7680078,0.06990899,2.434219,0.13523439,18,5.3211613,0.29562008,18,4.7209163,0.26227313,18
2025-12-11 13:30:30.579498,51,Grosser Aletsch,val,4.8739142,25.222721,4.066471,6.202607,0,,0,1.1411726,0.60229355,1.8947117,0.070304506,3.8419757,0.6403293,6,1.7428243,0.29047072,6,2.5059128,0.41765213,6
2025-12-11 13:30:31.209278,52,Grosser Aletsch,train,3.5178447,34.139088,1.8547143,18.406656,0,,0,7.2653656,1.5237739,4.7680078,0.070304506,2.479266,0.13773699,18,5.239024,0.2910569,18,4.711066,0.26172587,18
2025-12-11 13:30:31.299061,52,Grosser Aletsch,val,5.088488,26.57172,4.28396,6.202607,0,,0,1.131412,0.59714204,1.8947117,0.07063047,3.9524064,0.65873444,6,1.7567936,0.29279894,6,2.4961228,0.41602048,6
2025-12-11 13:30:31.904583,53,Grosser Aletsch,train,3.516161,34.260635,1.8613178,18.406656,0,,0,7.2252345,1.5153571,4.7680078,0.07063047,2.5255556,0.14030865,18,5.1684823,0.2871379,18,4.6999965,0.26111093,18
2025-12-11 13:30:31.995015,53,Grosser Aletsch,val,5.2726445,27.732471,4.4710994,6.202607,0,,0,1.1225518,0.59246576,1.8947117,0.07079474,4.042868,0.6738114,6,1.7711183,0.2951864,6,2.483129,0.41385484,6
2025-12-11 13:30:32.633227,54,Grosser Aletsch,train,3.517769,34.426575,1.870333,18.406656,0,,0,7.1898513,1.5079362,4.7680078,0.07079474,2.5669615,0.14260897,18,5.113669,0.28409272,18,4.686285,0.26034918,18
2025-12-11 13:30:32.721165,54,Grosser Aletsch,val,5.40894,28.597584,4.6105747,6.202607,0,,0,1.1148921,0.5884231,1.8947117,0.07073156,4.103197,0.6838662,6,1.7837255,0.29728758,6,2.465705,0.41095084,6
